date,volume,turnover,open,high,low,close,change,transaction
2019-07-01,1623.51,29648280,18.2,18.4,18.15,18.25,0.15,570
2019-07-02,5861.187,109810003,18.4,19.1,18.35,19.1,0.85,2187
2019-07-03,4445.486,84671384,19.15,19.2,18.9,19.1,0.0,1573
2019-07-04,3004.533,57907598,19.2,19.4,19.15,19.25,0.15,1144
2019-07-05,2100.798,40250776,19.25,19.3,19.05,19.25,0.0,778
2019-07-08,1633.244,31325460,19.25,19.3,19.1,19.15,-0.1,543
2019-07-09,2125.442,40649448,19.15,19.2,19.0,19.15,0.0,972
2019-07-10,2498.802,48131634,19.15,19.35,19.15,19.25,0.1,1094
2019-07-11,4310.908,83800522,19.5,19.5,19.3,19.45,0.2,1418
2019-07-12,2179.397,41343969,19.0,19.05,18.9,19.0,0.0,826
2019-07-15,1921.895,36166922,19.0,19.0,18.65,18.8,-0.2,832
2019-07-16,1364.8,25717978,18.8,18.95,18.7,18.9,0.1,413
2019-07-17,1279.566,24017082,18.9,18.9,18.7,18.8,-0.1,722
2019-07-18,2023.064,38624208,19.0,19.25,18.9,19.0,0.2,835
2019-07-19,1709.77,32535430,19.0,19.15,18.95,19.0,0.0,641
2019-07-22,4579.052,88472791,19.0,19.55,19.0,19.25,0.25,1385
2019-07-23,7026.666,138096446,19.5,19.85,19.4,19.55,0.3,2293
2019-07-24,13824.863,280600056,19.9,20.6,19.75,20.4,0.85,4576
2019-07-25,20265.973,433509654,20.4,22.05,20.0,21.9,1.5,6665
2019-07-26,21061.5,473843992,21.95,23.4,21.65,21.9,0.0,8359
2019-07-29,9449.5,205953288,22.3,22.35,21.3,22.1,0.2,3331
2019-07-30,6404.378,137487021,21.95,22.05,21.1,21.25,-0.85,2399
2019-07-31,5707.16,119332325,21.25,21.45,20.6,20.75,-0.5,2252
