date,volume,turnover,open,high,low,close,change,transaction
2015-02-02,6364.164,209403061,32.75,33.3,32.3,33.3,0.05,2925
2015-02-03,6978.334,225949657,33.1,33.25,31.65,32.4,-0.9,3542
2015-02-04,7942.504,249809628,31.85,31.9,30.8,31.4,-1.0,3718
2015-02-05,3974.536,127058549,31.8,32.15,31.8,32.0,0.6,1597
2015-02-06,3624.047,114870766,31.5,32.1,31.4,31.7,-0.3,1653
2015-02-09,5778.961,184903271,31.7,32.45,31.3,32.3,0.6,2435
2015-02-10,6084.6,200762384,32.6,33.45,32.3,33.0,0.7,3068
2015-02-11,6424.612,212000584,33.4,33.5,32.5,33.0,0.0,3329
2015-02-12,17166.216,575666810,34.05,34.05,33.1,33.5,0.5,7303
2015-02-13,14290.41,490015633,34.2,34.8,33.7,34.35,0.85,5254
2015-02-24,19995.466,677958203,34.85,35.25,32.5,34.25,-0.1,7348
2015-02-25,8498.184,292399358,34.25,34.7,33.85,34.6,0.35,3951
2015-02-26,46040.268,1606676898,34.9,35.0,34.15,35.0,0.4,5388
