date,volume,turnover,open,high,low,close,change,transaction
2019-03-04,412.046,6590279,15.95,16.1,15.95,16.05,0.1,142
2019-03-05,256.655,4117780,16.05,16.1,15.95,16.0,-0.05,154
2019-03-06,479.838,7687296,16.0,16.1,16.0,16.1,0.1,298
2019-03-07,367.003,5922694,16.0,16.25,16.0,16.1,0.0,172
2019-03-08,191.962,3094782,16.1,16.2,16.05,16.2,0.1,118
2019-03-11,144.062,2321193,16.2,16.25,16.05,16.05,-0.15,107
2019-03-12,266.519,4292553,16.05,16.15,16.05,16.1,0.05,104
2019-03-13,362.157,5798900,16.1,16.1,15.95,15.95,-0.15,139
2019-03-14,222.2,3552700,15.95,16.05,15.95,16.0,0.05,105
2019-03-15,580.967,9299922,16.0,16.05,15.95,16.05,0.05,257
2019-03-18,322.701,5180285,16.1,16.15,15.95,16.1,0.05,155
2019-03-19,569.912,9129942,16.1,16.15,15.95,16.0,-0.1,230
2019-03-20,623.676,10061831,16.15,16.25,16.05,16.2,0.2,356
2019-03-21,362.258,5827378,16.2,16.2,16.05,16.05,-0.15,186
2019-03-22,366.972,5896752,16.05,16.15,16.0,16.05,0.0,147
2019-03-25,413.136,6622376,16.05,16.1,16.0,16.05,0.0,163
2019-03-26,265.119,4260558,16.05,16.15,16.0,16.15,0.1,141
2019-03-27,549.385,8866713,16.15,16.2,16.1,16.2,0.05,373
2019-03-28,512.513,8249208,16.2,16.2,16.0,16.05,-0.15,259
2019-03-29,846.42,13656020,16.05,16.2,16.05,16.05,0.0,322
