date,volume,turnover,open,high,low,close,change,transaction
2011-03-01,9858.477,874916802,88.1,89.1,88.1,88.6,0.5,4007
2011-03-02,12598.592,1109804299,88.5,88.5,87.8,87.8,-0.8,4571
2011-03-03,11985.895,1064906694,88.0,89.2,88.0,88.7,0.9,5148
2011-03-04,9552.988,846396683,89.0,89.0,88.4,89.0,0.3,3545
2011-03-07,10508.956,932929593,89.0,89.0,88.5,88.5,-0.5,3056
2011-03-08,9112.275,809505675,88.5,89.0,88.5,89.0,0.5,3332
2011-03-09,11700.536,1035148781,88.8,88.9,88.2,88.3,-0.7,3954
2011-03-10,8476.989,747413866,88.5,88.5,88.0,88.1,-0.2,4316
2011-03-11,11725.055,1031981487,88.0,88.3,87.8,88.3,0.2,4332
2011-03-14,7508.424,660649251,88.0,88.4,87.5,88.4,0.1,3369
2011-03-15,15940.999,1402581822,88.5,88.9,87.5,88.1,-0.3,6627
2011-03-16,11484.754,1013984869,88.5,88.8,87.9,88.2,0.1,4153
2011-03-17,12701.262,1113920028,88.0,88.2,87.5,87.6,-0.6,4750
2011-03-18,15189.734,1329337920,87.6,87.7,87.3,87.4,-0.2,5639
2011-03-21,6996.769,613578872,87.7,88.0,87.4,87.7,0.3,3244
2011-03-22,8406.131,743228643,87.9,88.7,87.9,88.4,0.7,3641
2011-03-23,10358.306,919213976,88.8,89.0,88.4,89.0,0.6,3385
2011-03-24,11086.496,989372844,89.0,89.5,89.0,89.2,0.2,4991
2011-03-25,18502.568,1646423112,89.4,89.4,88.5,89.0,-0.2,4181
2011-03-28,16882.34,1512705059,89.0,89.9,89.0,89.6,0.6,4435
2011-03-29,16968.45,1522486325,89.5,89.9,89.3,89.9,0.3,3689
2011-03-30,29178.197,2651271557,90.5,91.3,90.4,91.1,1.2,8094
2011-03-31,24776.793,2247899967,91.4,91.6,90.3,91.6,0.5,5554
