date,volume,turnover,open,high,low,close,change,transaction
2014-10-01,6311.417,576605572,91.7,91.8,91.1,91.7,0.0,3048
2014-10-02,4921.768,449692365,91.5,91.7,91.0,91.5,-0.2,2960
2014-10-03,4465.255,408379687,91.5,91.8,91.2,91.8,0.3,2016
2014-10-06,6030.44,547548355,91.5,91.5,91.0,91.1,-0.7,2993
2014-10-07,4833.403,440519236,91.3,91.4,91.0,91.1,0.0,2481
2014-10-08,6288.576,575215516,91.0,91.7,91.0,91.5,0.4,2019
2014-10-09,5067.415,463605927,91.5,91.7,91.4,91.4,-0.1,1713
2014-10-13,6695.385,610894800,91.0,91.4,91.0,91.1,-0.3,3114
2014-10-14,4976.43,454272421,91.1,91.5,91.1,91.4,0.3,2185
2014-10-15,11012.753,1007881003,91.4,92.1,91.0,91.5,0.1,4247
2014-10-16,7450.163,681254083,91.3,91.7,91.0,91.5,0.0,3585
2014-10-17,26555.147,2408787931,91.4,91.5,90.0,90.3,-1.2,6884
2014-10-20,4466.068,407476199,91.0,91.5,91.0,91.1,0.8,2465
2014-10-21,4782.932,436781925,91.1,91.7,91.0,91.7,0.6,1937
2014-10-22,3812.024,349279176,91.7,91.8,91.3,91.6,-0.1,1880
2014-10-23,2480.152,226422200,91.3,91.5,91.1,91.4,-0.2,1290
2014-10-24,4084.556,372638241,91.2,91.7,91.0,91.7,0.3,2223
2014-10-27,3175.043,290598303,91.7,91.7,91.3,91.6,-0.1,1574
2014-10-28,8019.896,738621832,92.0,92.3,92.0,92.0,0.4,3332
2014-10-29,7333.989,676282725,92.0,92.4,92.0,92.4,0.4,3095
2014-10-30,7461.672,689839596,92.4,92.7,92.1,92.7,0.3,3096
2014-10-31,7021.525,649815225,92.7,92.7,92.2,92.7,0.0,2371
