date,volume,turnover,open,high,low,close,change,transaction
2021-10-01,10252.552,1133015805,110.5,111.0,110.0,110.5,0.0,6209
2021-10-04,6200.228,687155625,111.0,111.0,110.5,111.0,0.5,4491
2021-10-05,7094.734,785245140,111.0,111.0,110.5,110.5,-0.5,4945
2021-10-06,9501.79,1053082527,110.5,111.0,110.5,111.0,0.5,5188
2021-10-07,6669.287,742335941,111.5,111.5,111.0,111.5,0.5,4120
2021-10-08,11788.953,1315862115,111.0,112.0,111.0,111.5,0.0,5337
2021-10-12,17617.765,1955653538,111.0,111.5,110.5,111.5,0.0,5446
2021-10-13,8630.453,958876712,111.5,111.5,110.5,111.5,0.0,4038
2021-10-14,7693.695,851652419,111.5,111.5,110.5,110.5,-1.0,4310
2021-10-15,9402.789,1040901277,110.5,111.0,110.5,111.0,0.5,5639
2021-10-18,6135.622,680676627,111.0,111.5,110.5,111.0,0.0,2798
2021-10-19,5076.302,565023261,111.0,111.5,111.0,111.5,0.5,3112
2021-10-20,7605.974,843282382,111.0,111.5,110.5,111.0,-0.5,4456
2021-10-21,7803.462,863610836,111.0,111.5,110.5,110.5,-0.5,3660
2021-10-22,7113.481,789685509,110.5,111.5,110.5,111.5,1.0,3047
2021-10-25,11124.619,1235432530,111.0,111.5,110.5,111.0,-0.5,4000
2021-10-26,12529.042,1387192285,111.0,111.0,110.5,110.5,-0.5,4756
2021-10-27,5329.947,589615940,110.5,111.0,110.5,110.5,0.0,2562
2021-10-28,9383.021,1036542912,111.0,111.0,110.0,110.0,-0.5,4885
2021-10-29,7601.467,839734403,110.5,111.0,110.0,110.5,0.5,2924
