date,volume,turnover,open,high,low,close,change,transaction
2016-12-01,26194.944,2155266808,82.7,82.7,81.7,82.4,0.4,14033
2016-12-02,29231.971,2385451959,81.5,81.9,81.3,81.7,-0.7,13189
2016-12-05,16511.6,1345802825,81.6,81.9,81.1,81.3,-0.4,7658
2016-12-06,29762.724,2446504411,82.1,82.4,81.9,82.3,1.0,12312
2016-12-07,38118.86,3163814461,83.2,83.4,82.8,83.1,0.8,16552
2016-12-08,83403.004,7041036909,84.0,84.8,83.7,84.8,1.7,37837
2016-12-09,47933.555,4075058278,85.5,85.6,84.7,85.0,0.2,21334
2016-12-12,35560.276,2979457373,84.5,84.9,83.3,83.4,-1.6,19752
2016-12-13,36527.626,3071478684,84.0,84.4,83.6,84.4,1.0,17163
2016-12-14,30200.482,2544571895,84.9,85.0,83.7,83.7,-0.7,14849
2016-12-15,33238.409,2788792456,83.5,84.3,83.5,84.2,0.5,14169
2016-12-16,38931.821,3265986689,83.9,84.5,83.6,83.6,-0.6,13994
2016-12-19,24351.909,2023334586,83.5,83.7,82.8,82.8,-0.8,14366
2016-12-20,23623.083,1969722802,83.5,83.8,83.0,83.7,0.9,11649
2016-12-21,34041.3,2849351603,84.1,84.2,83.3,83.3,-0.4,14001
2016-12-22,28033.752,2330930616,83.6,83.6,82.7,82.8,-0.5,13691
2016-12-23,21893.963,1814343262,82.7,83.5,82.6,82.7,-0.1,11644
2016-12-26,8157.737,678008136,82.8,83.3,82.8,83.3,0.6,4365
2016-12-27,8564.348,713905378,83.5,83.6,83.0,83.5,0.2,4707
2016-12-28,18399.269,1519137932,83.1,84.0,83.1,84.0,0.5,7714
2016-12-29,23802.717,1996176571,83.1,84.3,83.1,83.6,-0.4,10445
2016-12-30,21649.771,1822757166,84.2,84.4,84.0,84.2,0.6,9273
