date,volume,turnover,open,high,low,close,change,transaction
2017-03-01,31754.685,2843694825,90.4,90.4,89.0,89.0,-0.5,12438
2017-03-02,34409.022,3078002774,90.1,90.3,88.8,89.6,0.6,14812
2017-03-03,30052.96,2678443882,89.7,89.7,88.6,88.8,-0.8,13828
2017-03-06,18565.873,1658642390,88.8,89.9,88.5,89.9,1.1,9788
2017-03-07,30330.547,2737855930,89.9,90.7,89.6,90.5,0.6,12023
2017-03-08,35419.144,3211508172,90.8,91.0,90.1,90.7,0.2,16612
2017-03-09,34394.387,3082605966,90.2,90.3,89.3,89.3,-1.4,16129
2017-03-10,37663.397,3343082943,88.9,90.0,88.0,89.9,0.6,18104
2017-03-13,15412.711,1385569944,90.2,90.2,89.5,90.0,0.1,8214
2017-03-14,20693.907,1866210292,90.0,90.5,89.9,90.0,0.0,9241
2017-03-15,17686.039,1594078973,89.9,90.4,89.7,90.1,0.1,7119
2017-03-16,38964.86,3541630968,90.5,91.4,90.4,90.9,0.8,16018
2017-03-17,46804.33,4271848230,91.3,91.4,91.0,91.4,0.5,15014
2017-03-20,17142.588,1563641403,91.3,91.4,90.9,91.3,-0.1,7780
2017-03-21,30747.643,2814560813,91.3,91.8,91.3,91.5,0.2,13482
2017-03-22,24413.564,2221365653,90.8,91.5,90.5,91.5,0.0,11261
2017-03-23,17899.814,1634367031,91.7,91.7,90.8,91.3,-0.2,7767
2017-03-24,19735.987,1789859062,90.5,91.0,90.5,90.6,-0.7,8622
2017-03-27,29369.059,2655857538,90.0,91.0,89.8,90.5,-0.1,9238
2017-03-28,27414.86,2493639344,90.9,91.3,90.6,91.2,0.7,10444
2017-03-29,23560.292,2153907567,91.7,91.8,91.0,91.5,0.3,9941
2017-03-30,18735.651,1713186220,91.5,91.6,91.2,91.4,-0.1,8275
2017-03-31,27342.579,2497432289,91.4,91.6,91.0,91.0,-0.4,10014
