date,volume,turnover,open,high,low,close,change,transaction
2017-09-01,17581.242,2063796740,117.0,118.0,117.0,117.5,0.0,8092
2017-09-04,19131.35,2232915631,116.5,117.5,116.0,116.5,-1.0,7573
2017-09-05,28540.905,3314380760,116.5,117.0,115.5,116.5,0.0,8921
2017-09-06,30304.494,3508485304,116.0,116.5,115.0,115.5,-1.0,10124
2017-09-07,25406.406,2931630694,115.5,116.5,115.0,115.5,0.0,11091
2017-09-08,39679.811,4635824887,116.0,117.5,115.5,117.0,1.5,15449
2017-09-11,21045.026,2452053016,117.5,118.0,115.5,116.0,-1.0,10014
2017-09-12,19715.193,2297617623,117.0,117.5,116.0,117.0,1.0,9041
2017-09-13,24576.175,2851864300,116.5,117.5,115.5,115.5,-1.5,12567
2017-09-14,31054.202,3563543230,115.5,115.5,114.0,114.5,-1.0,14148
2017-09-15,53127.603,6093815955,114.0,115.0,114.0,115.0,0.5,14097
2017-09-18,46673.735,5321846933,114.0,115.0,113.0,114.0,-1.0,18225
2017-09-19,98361.169,10956198259,113.5,114.0,110.0,110.0,-4.0,50449
2017-09-20,98939.857,10663297859,109.0,110.0,106.5,106.5,-3.5,44127
2017-09-21,105628.622,11532548812,105.5,112.0,105.0,111.0,4.5,42820
2017-09-22,58633.937,6370532986,109.0,110.0,108.0,108.0,-3.0,25367
2017-09-25,71182.45,7516424351,107.0,107.0,105.0,105.0,-3.0,29286
2017-09-26,72853.067,7619053596,104.0,106.0,103.0,103.5,-1.5,31085
2017-09-27,37848.557,3977834087,105.0,105.5,104.5,105.0,1.5,14878
2017-09-28,36877.259,3872097235,106.0,106.0,104.0,104.5,-0.5,11298
2017-09-29,35552.446,3720368822,104.5,105.5,103.5,105.0,0.5,11899
2017-09-30,15841.52,1689225640,106.0,107.0,105.5,107.0,2.0,8277
