date,volume,turnover,open,high,low,close,change,transaction
2022-08-01,14996.382,1629872946,108.5,109.0,108.0,109.0,0.0,7143
2022-08-02,40743.18,4375448073,108.0,108.0,106.5,108.0,-1.0,23127
2022-08-03,31052.217,3343751905,107.5,108.5,107.0,108.5,0.5,12003
2022-08-04,40577.638,4369634786,108.0,108.5,106.5,108.0,-0.5,15013
2022-08-05,25350.396,2748564050,108.5,109.0,108.0,108.0,0.0,10246
2022-08-08,23526.674,2528924473,107.0,108.0,106.5,108.0,0.0,10035
2022-08-09,25851.764,2801896212,108.0,109.0,107.0,109.0,1.0,12052
2022-08-10,56629.249,6226414995,109.0,111.0,108.0,110.0,1.0,21011
2022-08-11,62481.183,7007322071,111.5,113.0,110.5,113.0,3.0,28607
2022-08-12,48654.945,5500411046,113.0,114.0,112.0,112.5,-0.5,21376
2022-08-15,29468.828,3304752550,113.0,113.0,111.5,112.0,-0.5,13776
2022-08-16,28989.314,3220129668,112.0,112.0,110.5,111.0,-1.0,15650
2022-08-17,33849.726,3787892860,111.0,112.5,111.0,112.5,1.5,15653
2022-08-18,26002.863,2903643194,112.5,112.5,111.0,112.0,-0.5,8565
2022-08-19,17707.131,1971372238,111.5,112.0,111.0,111.0,-1.0,6899
2022-08-22,16613.929,1834457540,110.5,111.0,110.0,111.0,0.0,7788
2022-08-23,18158.91,1998932319,110.0,110.5,109.5,110.0,-1.0,8259
2022-08-24,24754.117,2713269554,110.5,111.0,109.0,109.5,-0.5,13931
2022-08-25,14187.366,1558328414,109.5,110.5,109.5,109.5,0.0,7050
2022-08-26,17147.941,1886254324,110.0,110.5,109.5,110.5,1.0,7974
2022-08-29,27166.245,2941811595,108.5,109.0,108.0,108.0,-2.5,15622
2022-08-30,21904.735,2374080779,108.5,109.0,108.0,108.5,0.5,9238
2022-08-31,29733.77,3228381242,108.0,109.5,107.5,109.0,0.5,11975
