date,volume,turnover,open,high,low,close,change,transaction
2019-07-01,37776.031,2989054094,78.7,79.7,78.6,79.4,2.0,18111
2019-07-02,21546.017,1705333449,79.0,79.5,78.7,79.1,-0.3,10787
2019-07-03,30692.214,2391526371,78.4,78.8,77.5,77.5,-1.6,14736
2019-07-04,14276.447,1111651026,78.0,78.4,77.5,77.7,0.2,6699
2019-07-05,10943.297,854395365,77.9,78.3,77.9,78.2,0.5,5367
2019-07-08,19426.333,1529428867,78.4,79.0,78.3,79.0,0.8,9232
2019-07-09,21188.735,1661393530,79.1,79.1,77.8,77.9,-1.1,9428
2019-07-10,20106.457,1568642420,78.7,78.7,77.7,77.9,0.0,8319
2019-07-11,20457.12,1601744784,78.1,78.7,77.8,78.2,0.3,9065
2019-07-12,26468.868,2058503042,78.0,78.2,77.5,77.6,-0.6,11097
2019-07-15,37340.374,2887993512,77.1,78.2,76.1,78.1,0.5,16220
2019-07-16,59184.035,4725596800,78.4,80.8,78.4,80.0,1.9,26333
2019-07-17,31741.667,2533615702,80.2,80.4,79.3,79.3,-0.7,14300
2019-07-18,20198.449,1600873450,79.2,79.7,79.0,79.0,-0.3,8911
2019-07-19,24572.592,1957380338,79.6,80.4,79.3,79.3,0.3,10527
2019-07-22,38787.555,3116232002,79.5,80.8,79.4,80.6,1.3,16042
2019-07-23,38227.545,3090070309,81.1,81.4,80.3,80.9,0.3,16167
2019-07-24,73095.922,5936543093,81.2,81.5,80.8,81.3,0.4,27858
2019-07-25,62909.028,4935150376,78.0,79.3,77.8,78.6,0.0,27627
2019-07-26,22089.564,1733210163,78.4,78.9,78.1,78.4,-0.2,10576
2019-07-29,18209.593,1425967829,78.3,78.7,78.0,78.4,0.0,7428
2019-07-30,27716.754,2161853958,78.7,78.8,77.6,77.8,-0.6,10594
2019-07-31,24080.224,1885916520,78.2,78.7,77.7,78.6,0.8,9103
