date,volume,turnover,open,high,low,close,change,transaction
2012-09-03,107785.798,9688022550,90.7,90.7,88.5,90.0,5.2,39141
2012-09-04,50380.17,4562557881,90.5,91.5,89.7,89.9,-0.1,20655
2012-09-05,37312.421,3329383069,89.9,89.9,88.8,88.8,-1.1,13987
2012-09-06,36957.961,3287568762,89.6,89.9,88.2,88.4,-0.4,15476
2012-09-07,32920.288,2941283432,90.0,90.0,88.9,89.0,0.6,12577
2012-09-10,21835.309,1943691801,89.0,89.4,88.8,88.8,-0.2,8836
2012-09-11,47320.675,4270298195,88.4,91.2,88.3,90.4,1.6,19234
2012-09-12,65249.852,6033497697,91.0,93.2,90.8,93.0,2.6,26912
2012-09-13,43641.161,4071721881,93.8,94.3,92.5,93.0,0.0,16218
2012-09-14,75812.378,7340594140,96.0,98.0,95.3,97.0,4.0,31177
2012-09-17,42797.215,4165730479,98.0,98.4,96.5,97.5,0.5,16549
2012-09-18,34490.452,3317438256,96.5,96.9,95.7,96.1,-1.4,15348
2012-09-19,34629.158,3320773731,96.1,96.9,94.7,96.9,0.8,14215
2012-09-20,23158.047,2224994212,96.8,96.8,95.6,96.0,-0.9,8855
2012-09-21,34484.515,3335693577,96.9,97.2,96.2,96.8,0.8,11533
2012-09-24,27300.699,2621229086,96.7,96.7,95.7,95.8,-1.0,10939
2012-09-25,56193.646,5295727979,95.2,95.8,93.0,93.5,-2.3,22378
2012-09-26,80333.427,7292367548,91.8,92.0,89.9,90.2,-3.3,30829
2012-09-27,45548.962,4114084770,89.6,91.2,89.5,90.2,0.0,17825
2012-09-28,37374.226,3416389792,90.5,92.0,90.5,92.0,1.8,13730
